game_id,move_index,phase,current_player,hole,placed_r,placed_b,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,action_type,action_a,action_b,result
game_1770664934470_400630,0,placement,R,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,place,2,2,R
game_1770664934470_400630,1,placementSlide,R,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slide,5,-1,R
game_1770664934470_400630,2,placement,B,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,place,0,0,R
game_1770664934470_400630,3,placementSlide,B,5,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slide,8,-1,R
game_1770664934470_400630,4,placement,R,8,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,place,1,3,R
game_1770664934470_400630,5,placementSlide,R,8,2,1,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slide,7,-1,R
game_1770664934470_400630,6,placement,B,7,2,1,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,place,4,1,R
game_1770664934470_400630,7,placementSlide,B,7,2,2,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slide,6,-1,R
game_1770664934470_400630,8,placement,R,6,2,2,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,place,1,1,R
game_1770664934470_400630,9,placementSlide,R,6,3,2,-1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slide,3,-1,R
game_1770664934470_400630,10,placement,B,3,3,2,-1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,place,6,1,R
game_1770664934470_400630,11,placementSlide,B,3,3,3,-1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,slide,0,-1,R
game_1770664934470_400630,12,placement,R,0,3,3,0,0,0,0,0,1,0,1,0,0,1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,place,2,0,R
