game_id,move_index,phase,current_player,hole,placed_r,placed_b,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,action_type,action_a,action_b,result
game_1770664943371_454878,10,placement,B,1,3,2,0,0,-1,0,0,0,0,0,-1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,place,3,0,R
game_1770664943371_454878,11,placementSlide,B,1,3,3,0,0,-1,0,0,0,0,0,-1,0,0,0,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slide,4,-1,R
game_1770664943371_454878,12,placement,R,4,3,3,0,0,-1,0,0,0,0,0,-1,0,0,0,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,place,6,1,R
game_1770664943371_454878,13,placementSlide,R,4,4,3,0,0,-1,0,0,0,0,0,-1,0,0,0,-1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,slide,7,-1,R
game_1770664943371_454878,14,placement,B,7,4,3,0,0,-1,0,0,0,0,0,-1,0,0,0,-1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,place,1,1,R
game_1770664943371_454878,15,placementSlide,B,7,4,4,0,0,-1,0,0,-1,0,0,-1,0,0,0,-1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,slide,6,-1,R
game_1770664943371_454878,16,placement,R,6,4,4,0,0,-1,0,0,-1,0,0,-1,0,0,0,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,place,5,2,R
game_1770664943371_454878,17,placementSlide,R,6,5,4,0,0,-1,0,0,-1,0,0,-1,0,0,0,-1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,slide,3,-1,R
game_1770664943371_454878,18,placement,B,3,5,4,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,1,1,0,1,0,0,0,0,0,0,place,1,3,R
game_1770664943371_454878,19,placementSlide,B,3,5,5,0,0,-1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,1,1,0,1,0,0,0,0,0,0,slide,0,-1,R
game_1770664943371_454878,20,placement,R,0,5,5,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,-1,1,1,1,0,1,0,0,0,0,0,0,place,7,0,R
game_1770664943371_454878,21,placementSlide,R,0,6,5,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,-1,1,1,1,1,1,0,0,0,0,0,0,slide,1,-1,R
game_1770664943371_454878,22,placement,B,1,6,5,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,-1,1,1,1,1,1,0,0,0,0,0,0,place,5,1,R
game_1770664943371_454878,23,placementSlide,B,1,6,6,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,1,0,-1,1,1,1,1,1,0,0,0,0,0,0,slide,4,-1,R
game_1770664943371_454878,24,placement,R,4,6,6,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,1,0,-1,1,1,1,1,1,0,0,0,0,0,0,place,7,2,R
